voter_id,survey_id,response_date,question_id,question_text,is_parent,parent_question,optional_data,dropdown_value,score,comments,Start_Year,Location,Dept
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,6,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,509,Relationships,Yes,,,,,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,7,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,8,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,7,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,510,Acknowledgment,Yes,,,,,I wish I were listened to more. From what I've heard I'm not the only person who feels like this.,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,5,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,511,Personal Growth,Yes,,,,,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,9,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,10,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,10,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,512,Meaning & Purpose,Yes,,,,,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,513,Clarity,Yes,,,,,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,9,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,10,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,514,Enablement,Yes,,,,,Itâ€™s a struggle to manage my workload. If there is anything we could do to help me achieve this I would be a very happy person.,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,5,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,8,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,506,Open Question,Yes,,,,,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,1,"As things stand at the moment, I do not think I would recommend people to work here. I think that before I would consider this, there need to be improvements made. There is a lot of potential for it to be a great place to work, but just not at the moment. I think that right now, the administration team which I work with improve how I feel, but communication and consideration for staff wellbeing need to be improved. I believe that this is reflected in the high staff turnover which we are experiencing at the moment.",2018-2019,Mumbai,Marketing
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,494,Safety,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,8,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,8,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,508,Freedom,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,509,Relationships,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,6,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,8,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,8,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,510,Acknowledgment,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,5,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,511,Personal Growth,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,9,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,9,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,512,Meaning & Purpose,Yes,,,,,Very committed.,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,513,Clarity,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,9,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,9,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,9,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,514,Enablement,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,8,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,8,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,506,Open Question,Yes,,,,,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,,2018-2019,London,Finance
cc4e322e86561632e904d707e1410f19a681fd9de9c369d7aa06e31bc61bca3c,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,4,"The Company is going through a difficult patch with a lot of pressure on the staff resulting in longer hours and creating numerous challenges. I would say it is not currently a place I would recommend based on this. However, once these are all addressed I can see the company progressing and being in a more stable place.",2018-2019,London,Finance
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,494,Safety,Yes,,,,,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,5,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,5,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,508,Freedom,Yes,,,,,Yeah I feel free to be myself at work.,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,509,Relationships,Yes,,,,,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,6,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,6,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,6,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,510,Acknowledgment,Yes,,,,,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,6,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,511,Personal Growth,Yes,,,,,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,8,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,8,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,512,Meaning & Purpose,Yes,,,,,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,8,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,513,Clarity,Yes,,,,,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,10,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,9,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,514,Enablement,Yes,,,,,Feel fortunate to work somewhere where I can both manage my workload and have access to what I need to do my job.,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,8,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,9,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,506,Open Question,Yes,,,,,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,,2018-2019,Berlin,Technology
b8d9c9b2f89893ac7f653ad05ad83a1f09db92fe7afa3a90fe16a98e58252767,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,4,Sadly i genuinely wouldn't. I genuinely didn't feel that at all. To me the important thing is to feel fulfilled and stretched and also cared for and none of these things happened. I actually fully expected to be taken advantage of due to applying for a higher role and that role being revoked and then offered this one. I expected that the company would use my skillset and knowledge whilst i received a lower wage? But my knowledge and experience was almost actively ignored. I wasn't challenged or communicated with. If I were in my bosses position I would have utilised me for all I'm worth. Again I just feel its such a shame that I've come away feeling so devalued.,2018-2019,Berlin,Technology
0b7c37aff14a701f25a628d293e88ce52f9e0ea8e7cdb877b495f6f35e1a6f6b,99,20240309,494,Safety,Yes,,,,,xcvaisdc 0wf asc iejfwed ,2018-2019,Paris,Finance
0b7c37aff14a701f25a628d293e88ce52f9e0ea8e7cdb877b495f6f35e1a6f6b,99,20240309,486,How satisfied are you with the physical environment you work in?,No,Safety,,,8,,2018-2019,Paris,Finance
0b7c37aff14a701f25a628d293e88ce52f9e0ea8e7cdb877b495f6f35e1a6f6b,99,20240309,488,How much do you trust your organisation?,No,Safety,,,6,,2018-2019,Paris,Finance
0b7c37aff14a701f25a628d293e88ce52f9e0ea8e7cdb877b495f6f35e1a6f6b,99,20240309,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,2,,2018-2019,Paris,Finance
0b7c37aff14a701f25a628d293e88ce52f9e0ea8e7cdb877b495f6f35e1a6f6b,99,20240309,508,Freedom,Yes,,,,,t,2018-2019,Paris,Finance
0b7c37aff14a701f25a628d293e88ce52f9e0ea8e7cdb877b495f6f35e1a6f6b,99,20240309,489,How free do you feel to be your true self at work?,No,Freedom,,,8,,2018-2019,Paris,Finance
0b7c37aff14a701f25a628d293e88ce52f9e0ea8e7cdb877b495f6f35e1a6f6b,99,20240309,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,3,,2018-2019,Paris,Finance
4e175e35c1905a229708957f14bfbd49de485a9be5c442bab9fdb6c0c9b9716a,99,20230426,494,Safety,Yes,,,,,kdniujfnv0ervfnwejfe,2018-2019,London,Finance
4e175e35c1905a229708957f14bfbd49de485a9be5c442bab9fdb6c0c9b9716a,99,20230426,486,How satisfied are you with the physical environment you work in?,No,Safety,,,6,,2018-2019,London,Finance
